,Competition,Strength training,Recovery,Supplements,Cardiovascular training,Physiotherapy,Cancelled enrollment_False,Cancelled enrollment_True,Past injuries_False,Past injuries_True,Outcome
11622,3,359,1058,222,107,0,1,0,1,0,1
11623,1,171,64,96,70,9,0,1,0,1,0
11624,3,38,316,59,76,0,1,0,1,0,1
11625,0,128,180,50,102,0,0,1,0,1,0
11626,2,19,1,22,180,0,0,1,1,0,0
11627,1,134,441,87,56,3,1,0,0,1,0
11628,1,642,395,221,165,50,1,0,0,1,0
11629,3,10,3,11,54,0,1,0,1,0,1
11630,3,545,7,34,282,0,1,0,0,1,1
11631,0,843,321,40,170,319,1,0,0,1,1
11632,2,445,51,62,592,0,1,0,1,0,0
11633,0,410,11,34,72,0,1,0,1,0,0
11634,1,846,128,223,1363,15,1,0,0,1,1
11635,3,24,1771,28,65,0,1,0,1,0,1
11636,1,281,17,86,376,0,1,0,0,1,0
11637,3,750,71,16,150,0,1,0,0,1,1
11638,1,136,26,42,53,2,0,1,1,0,0
11639,2,65,2,19,122,0,0,1,1,0,0
11640,0,217,690,86,0,0,1,0,1,0,1
11641,2,53,195,75,490,0,1,0,1,0,1
11642,2,606,126,324,3109,0,1,0,1,0,1
11643,2,52,13,98,1346,0,1,0,1,0,0
11644,0,358,234,63,110,134,1,0,0,1,1
11645,1,2037,432,425,1451,28,1,0,0,1,1
11646,1,9,59,12,5,0,1,0,0,1,0
11647,1,524,284,359,946,11,1,0,0,1,1
11648,3,46,419,15,88,0,1,0,0,1,1
11649,0,307,48,33,0,0,0,1,1,0,0
11650,1,574,277,173,244,18,1,0,0,1,0
11651,3,30,297,70,68,0,1,0,1,0,0
11652,1,1046,1232,296,850,37,1,0,0,1,1
11653,3,18,73,10,1,0,1,0,1,0,0
11654,1,679,1130,290,466,112,0,1,0,1,0
11655,2,170,180,276,14,67,1,0,1,0,1
11656,3,3108,173,116,859,0,1,0,0,1,1
11657,3,30,0,12,1,0,1,0,1,0,1
11658,2,128,0,15,85,0,0,1,1,0,0
11659,2,116,64,123,11,38,0,1,0,1,0
11660,0,1468,908,327,0,0,1,0,0,1,1
11661,2,115,126,33,1,0,1,0,1,0,0
11662,2,183,161,84,2,38,1,0,1,0,0
11663,0,1095,268,21,86,501,1,0,1,0,1
11664,2,686,15,170,476,0,1,0,1,0,1
11665,0,1470,276,63,214,447,1,0,0,1,1
11666,2,237,27,225,1127,0,1,0,0,1,1
11667,0,188,9,32,17,0,1,0,0,1,0
11668,3,93,115,43,86,0,1,0,1,0,1
11669,0,257,0,16,103,0,1,0,0,1,1
11670,2,196,320,254,6,58,1,0,0,1,1
11671,1,140,29,35,13,4,1,0,1,0,0
11672,3,1,2,1,0,0,0,1,0,1,0
11673,3,21,31,54,73,0,1,0,1,0,1
11674,3,57,486,40,108,0,1,0,1,0,1
11675,0,575,564,24,137,254,1,0,0,1,1
11676,3,51,195,108,78,0,1,0,1,0,1
11677,1,2655,660,498,873,34,1,0,0,1,1
11678,3,32,317,24,86,0,1,0,0,1,1
11679,2,157,49,138,2,0,1,0,1,0,1
11680,3,16,398,19,49,0,1,0,1,0,0
11681,0,864,122,17,146,405,1,0,0,1,1
11682,2,46,1200,64,319,0,0,1,1,0,0
11683,0,182,8,10,86,0,1,0,0,1,1
11684,2,137,421,120,3,31,1,0,1,0,1
11685,1,139,17,57,630,4,1,0,0,1,1
11686,3,229,49,171,144,0,1,0,1,0,0
11687,3,42,834,24,110,0,1,0,1,0,1
11688,3,52,203,138,105,0,1,0,1,0,1
11689,0,134,0,8,76,0,1,0,0,1,1
11690,0,6,0,1,0,0,0,1,1,0,0
11691,1,382,23,128,591,1,1,0,1,0,1
11692,3,513,0,13,0,0,1,0,0,1,0
11693,2,43,29,32,2,2,0,1,1,0,0
11694,2,88,94,45,309,0,0,1,1,0,0
11695,1,1501,114,232,895,20,1,0,0,1,1
11696,3,44,59,55,69,0,1,0,1,0,0
11697,3,38,0,18,92,0,1,0,1,0,1
11698,1,1460,739,306,881,65,1,0,0,1,0
11699,2,0,0,0,1,0,1,0,0,1,1
11700,1,428,72,132,148,7,0,1,0,1,0
11701,3,1408,64,45,285,0,1,0,0,1,1
11702,1,262,259,106,0,0,1,0,0,1,0
11703,3,102,1,18,0,0,1,0,1,0,0
11704,3,47,539,44,73,0,1,0,1,0,1
11705,1,286,407,116,12,5,1,0,1,0,0
11706,1,2583,150,323,640,98,1,0,0,1,1
11707,3,117,3084,71,108,0,1,0,1,0,1
11708,2,250,504,488,10,164,1,0,1,0,1
11709,0,142,64,13,96,0,1,0,0,1,1
11710,3,56,68,34,62,0,1,0,0,1,1
11711,0,127,57,12,58,0,0,1,0,1,0
11712,0,1236,1869,204,248,393,1,0,0,1,1
11713,2,48,17,35,461,0,1,0,1,0,0
11714,2,127,306,347,6,125,0,1,1,0,0
11715,0,500,100,45,159,0,1,0,0,1,1
11716,1,2467,1204,592,2102,45,1,0,0,1,1
11717,2,18,41,50,355,0,0,1,1,0,0
11718,2,396,760,273,8,153,1,0,0,1,0
11719,1,139,125,84,73,3,1,0,0,1,0
11720,2,65,143,48,6,70,1,0,0,1,1
11721,2,121,17,204,1610,0,1,0,0,1,1
11722,3,92,295,50,129,0,1,0,1,0,1
11723,0,1269,1084,97,0,0,1,0,0,1,1
11724,2,21,16,16,120,0,0,1,1,0,0
11725,1,185,82,137,684,3,1,0,0,1,1
11726,3,1216,48,38,166,0,1,0,0,1,1
11727,0,294,111,22,71,0,1,0,0,1,1
11728,2,98,334,131,76,0,1,0,1,0,1
11729,1,755,133,169,848,2,1,0,1,0,1
11730,1,2735,479,381,563,55,0,1,0,1,0
11731,0,48,0,7,0,0,0,1,0,1,0
11732,2,316,480,333,6,136,0,1,0,1,0
11733,1,520,183,122,713,1,1,0,0,1,1
11734,1,814,78,146,557,4,1,0,0,1,1
11735,2,89,231,184,20,0,1,0,0,1,1
11736,2,320,468,562,41,187,1,0,0,1,1
11737,0,503,1116,133,184,252,1,0,0,1,1
11738,0,762,74,21,170,144,1,0,0,1,0
11739,1,15,11,28,8,0,1,0,0,1,0
11740,2,483,280,738,66,183,1,0,1,0,1
11741,3,178,0,3,37,0,1,0,0,1,1
11742,3,64,563,47,102,0,1,0,1,0,1
11743,3,665,154,59,147,0,1,0,0,1,1
11744,1,385,19,106,128,1,0,1,0,1,0
11745,3,127,488,18,18,0,1,0,1,0,0
11746,2,24,186,90,688,0,1,0,1,0,1
11747,2,127,13,22,19,0,0,1,0,1,0
11748,0,106,20,20,85,0,1,0,0,1,1
11749,1,1900,313,376,730,81,1,0,0,1,1
11750,1,2198,1865,342,762,28,1,0,0,1,1
11751,2,8,6,5,96,0,0,1,1,0,0
11752,3,128,2053,41,48,0,1,0,1,0,1
11753,3,0,1,4,13,0,1,0,0,1,0
11754,1,1551,153,288,491,45,1,0,0,1,0
11755,0,198,72,31,93,0,0,1,1,0,0
11756,0,113,3,3,79,0,0,1,1,0,0
11757,1,34,57,114,0,0,1,0,1,0,0
11758,3,98,235,61,71,0,1,0,1,0,1
11759,2,262,71,229,3190,0,1,0,0,1,1
11760,1,1280,296,811,1137,12,1,0,0,1,1
11761,3,521,0,18,71,0,1,0,0,1,1
11762,3,1040,0,18,158,0,1,0,1,0,1
11763,3,430,23,108,2,0,1,0,1,0,1
11764,1,1675,295,382,608,1,1,0,0,1,1
11765,3,61,14,19,15,0,0,1,0,1,0
11766,2,336,60,156,3,102,1,0,0,1,0
11767,2,17,0,3,40,0,1,0,1,0,0
11768,2,38,19,51,2,0,0,1,1,0,0
11769,0,547,3,16,94,277,1,0,0,1,1
11770,0,475,119,98,0,0,1,0,0,1,1
11771,0,192,48,9,159,18,1,0,0,1,1
11772,0,293,203,60,100,0,1,0,0,1,1
11773,2,46,44,25,2,0,1,0,1,0,0
11774,1,997,779,327,1230,61,1,0,0,1,1
11775,0,100,5,6,42,0,1,0,0,1,0
11776,2,444,354,560,9,85,1,0,1,0,0
11777,2,142,39,27,3,0,0,1,1,0,0
11778,0,740,266,29,95,0,1,0,0,1,1
11779,3,564,51,82,101,0,1,0,1,0,1
11780,1,2899,226,476,1007,29,1,0,0,1,1
11781,3,21,160,31,75,0,1,0,1,0,1
11782,3,82,1416,52,74,0,1,0,1,0,1
11783,2,79,418,122,372,0,1,0,1,0,1
11784,0,635,199,48,104,5,1,0,0,1,0
11785,1,100,85,93,34,16,1,0,0,1,0
11786,1,112,61,102,565,0,1,0,0,1,1
11787,0,929,1072,112,261,707,1,0,1,0,1
11788,2,60,67,129,8,53,1,0,0,1,1
11789,2,331,330,797,29,99,1,0,0,1,1
11790,2,404,168,368,9,185,1,0,0,1,0
11791,2,117,196,129,5,64,0,1,1,0,0
11792,3,28,272,35,75,0,1,0,1,0,0
11793,3,43,1157,105,135,0,1,0,1,0,1
11794,0,1363,203,80,114,795,1,0,1,0,1
11795,0,406,85,6,103,125,1,0,1,0,1
11796,2,510,1480,336,1053,0,1,0,1,0,1
11797,1,2049,1573,435,811,75,1,0,0,1,1
11798,2,322,511,208,1293,0,1,0,0,1,1
11799,0,186,76,59,0,0,1,0,1,0,1
11800,2,382,2372,793,50,0,1,0,0,1,1
11801,0,136,13,5,85,0,1,0,0,1,1
11802,2,170,284,221,15,0,1,0,0,1,1
11803,1,449,158,164,757,12,1,0,0,1,1
11804,3,25,589,35,75,0,1,0,1,0,1
11805,0,1763,922,66,321,553,1,0,0,1,1
11806,0,564,74,52,108,0,1,0,0,1,1
11807,3,7,450,26,58,0,1,0,1,0,1
11808,0,377,132,48,91,0,1,0,0,1,1
11809,0,148,0,47,0,0,1,0,1,0,1
11810,2,14,3,18,231,0,0,1,0,1,0
11811,1,333,51,116,568,0,1,0,0,1,0
11812,3,38,246,42,15,0,0,1,1,0,0
11813,0,57,4,7,22,0,1,0,0,1,0
11814,0,83,0,0,5,0,1,0,0,1,0
11815,2,20,58,52,174,0,1,0,1,0,1
11816,0,699,71,16,102,0,0,1,0,1,0
11817,1,619,194,127,360,34,1,0,0,1,1
11818,3,34,156,22,153,0,1,0,1,0,1
11819,2,73,3,107,13,6,1,0,1,0,0
11820,2,95,227,109,4,0,1,0,1,0,1
11821,3,125,2,13,24,0,1,0,0,1,0
11822,3,98,745,106,78,0,1,0,1,0,1
11823,3,94,258,43,138,0,1,0,1,0,1
11824,1,1572,67,212,724,1,1,0,0,1,0
11825,2,36,3,11,0,0,0,1,0,1,0
11826,3,27,503,39,75,0,1,0,1,0,1
11827,3,235,58,18,0,0,1,0,0,1,1
11828,1,959,198,127,581,10,1,0,0,1,1
11829,0,65,9,15,94,0,1,0,0,1,0
11830,0,189,15,23,75,0,1,0,0,1,1
11831,2,283,2,54,4,4,1,0,0,1,1
11832,1,38,13,11,0,0,1,0,1,0,0
11833,3,73,0,7,6,0,1,0,0,1,0
11834,2,110,44,111,749,0,1,0,0,1,1
11835,1,781,547,191,549,29,1,0,0,1,0
11836,3,54,81,54,120,0,1,0,1,0,1
11837,1,2826,550,390,979,57,1,0,0,1,1
11838,1,633,280,313,711,53,1,0,0,1,1
11839,2,34,120,42,1,0,0,1,0,1,0
11840,3,1,32,0,0,0,0,1,1,0,0
11841,1,636,352,342,856,30,1,0,0,1,1
11842,0,936,42,23,162,163,1,0,0,1,1
11843,3,6,56,13,70,0,1,0,1,0,1
11844,1,1161,122,277,732,14,1,0,1,0,0
11845,1,253,75,109,13,5,0,1,1,0,0
11846,2,122,279,332,4,127,1,0,1,0,1
11847,2,197,565,341,37,113,1,0,1,0,0
11848,3,108,0,24,14,0,1,0,1,0,1
11849,3,1526,148,70,226,0,1,0,0,1,1
11850,1,389,81,115,4,28,0,1,1,0,0
11851,3,5,29,4,0,0,1,0,1,0,0
11852,0,565,86,2,70,116,1,0,1,0,1
11853,1,1067,635,163,496,7,1,0,0,1,1
11854,1,1761,307,309,590,27,1,0,0,1,1
11855,3,51,961,70,147,0,1,0,1,0,1
11856,3,5,17,5,27,0,1,0,1,0,1
11857,2,194,526,109,0,158,1,0,0,1,0
11858,0,332,30,66,180,198,1,0,1,0,1
11859,3,35,10,44,70,0,1,0,1,0,1
11860,1,988,401,269,994,7,1,0,0,1,1
11861,0,281,2,5,1,13,1,0,1,0,1
11862,3,475,24,43,60,0,1,0,0,1,1
11863,2,169,182,83,6,123,1,0,0,1,1
11864,1,215,131,166,41,3,0,1,0,1,0
11865,3,16,114,12,68,0,1,0,1,0,1
11866,2,109,190,102,8,30,1,0,1,0,1
11867,2,149,67,88,3,0,0,1,1,0,0
11868,2,235,350,166,6,122,1,0,0,1,0
11869,2,28,4,63,238,0,0,1,1,0,0
11870,3,6,0,10,0,0,1,0,0,1,0
11871,1,1344,359,435,664,42,1,0,0,1,1
11872,1,352,223,115,373,80,0,1,0,1,0
11873,3,375,14,18,0,0,1,0,0,1,1
11874,2,138,128,85,3,0,1,0,1,0,1
11875,3,50,787,23,97,0,1,0,1,0,1
11876,0,270,0,14,108,0,1,0,0,1,1
11877,3,133,2959,58,218,0,1,0,1,0,1
11878,2,14,21,45,5,0,0,1,1,0,0
11879,0,206,61,37,155,45,1,0,0,1,0
11880,3,13,15,10,1,0,0,1,0,1,0
11881,3,1147,846,57,364,0,1,0,0,1,1
11882,3,385,39,31,34,0,1,0,0,1,0
11883,2,199,633,323,20,96,1,0,0,1,1
11884,1,521,83,133,21,35,0,1,0,1,0
11885,2,524,335,613,31,128,1,0,0,1,1
11886,2,303,255,238,15,52,1,0,1,0,1
11887,2,21,4,26,161,0,1,0,1,0,0
11888,2,295,164,89,9,47,0,1,1,0,0
11889,2,12,26,26,266,0,1,0,1,0,0
11890,3,39,466,32,63,0,1,0,1,0,1
11891,2,16,0,47,502,0,1,0,1,0,1
11892,1,58,16,37,0,2,0,1,1,0,0
11893,3,12,0,8,74,0,1,0,1,0,1
11894,1,953,355,353,671,175,1,0,0,1,1
11895,1,1672,192,385,881,24,1,0,0,1,1
11896,3,52,1242,48,129,0,1,0,1,0,0
11897,3,20,76,16,30,0,1,0,0,1,0
11898,0,669,444,25,128,0,1,0,0,1,1
11899,0,47,2,8,14,0,1,0,0,1,0
11900,1,3,0,1,0,0,1,0,0,1,0
11901,2,202,113,191,11,96,1,0,0,1,1
11902,1,1286,451,305,552,0,1,0,0,1,1
11903,1,1356,429,566,1019,85,1,0,0,1,0
11904,2,127,267,102,5,59,1,0,1,0,0
11905,0,126,53,7,62,0,1,0,0,1,0
11906,1,1176,819,386,384,62,1,0,0,1,0
11907,2,78,4,17,96,0,0,1,1,0,0
11908,2,363,35,288,46,114,1,0,1,0,0
11909,3,386,101,41,104,0,1,0,0,1,0
11910,0,362,20,2,76,0,0,1,1,0,0
11911,1,99,117,56,1,5,1,0,0,1,0
11912,0,112,96,37,0,0,1,0,0,1,1
11913,1,578,192,132,9,5,1,0,1,0,0
11914,3,26,236,33,29,0,1,0,1,0,0
11915,2,500,7,287,1635,0,1,0,1,0,1
11916,2,33,81,16,0,0,1,0,0,1,0
11917,1,1543,264,296,693,0,1,0,0,1,1
11918,1,2097,153,412,589,6,1,0,0,1,1
11919,2,125,577,132,6,87,1,0,0,1,0
11920,2,281,438,61,5,86,0,1,1,0,0
11921,3,21,1310,38,125,0,1,0,1,0,1
11922,2,84,16,77,5,0,1,0,0,1,0
11923,2,6,0,6,49,0,1,0,1,0,0
11924,2,39,6,17,105,0,0,1,1,0,0
11925,1,774,598,284,33,22,1,0,0,1,0
11926,2,94,44,97,3,66,1,0,0,1,1
11927,1,1964,217,409,937,38,1,0,0,1,1
11928,2,131,312,123,1,0,0,1,1,0,0
11929,2,427,103,310,18,90,1,0,0,1,1
11930,2,264,183,83,0,0,1,0,0,1,1
11931,3,47,84,30,71,0,1,0,1,0,1
11932,2,62,2101,140,757,0,1,0,1,0,1
11933,0,866,121,112,207,45,1,0,0,1,1
11934,3,86,5,6,19,0,1,0,0,1,0
11935,3,46,126,46,79,0,1,0,1,0,1
11936,0,412,291,77,106,0,1,0,0,1,1
11937,0,212,43,15,201,9,1,0,0,1,0
11938,2,137,114,105,9,125,1,0,0,1,1
11939,3,578,77,41,0,0,1,0,0,1,1
11940,2,38,120,48,6,14,1,0,1,0,0
11941,2,42,0,26,208,0,0,1,1,0,0
11942,2,326,46,97,14,0,1,0,0,1,1
11943,2,334,678,509,18,0,1,0,0,1,1
11944,1,185,437,154,24,9,0,1,1,0,0
11945,2,105,58,49,3,35,0,1,0,1,0
11946,1,1382,196,181,597,17,1,0,0,1,1
11947,2,22,28,54,243,0,1,0,1,0,1
11948,2,9,196,16,112,0,1,0,1,0,0
11949,1,2788,368,442,1267,40,1,0,0,1,1
11950,0,812,140,6,196,500,1,0,0,1,1
11951,2,221,802,341,62,149,1,0,0,1,1
11952,0,284,41,18,124,0,1,0,0,1,1
11953,1,623,417,226,180,49,0,1,0,1,0
11954,1,995,185,258,167,9,0,1,0,1,0
11955,1,2252,1035,367,1120,59,1,0,0,1,1
11956,1,3090,290,518,484,58,1,0,0,1,1
11957,0,237,30,43,124,0,1,0,0,1,1
11958,3,201,83,26,0,0,1,0,0,1,0
11959,1,714,128,119,583,0,1,0,0,1,1
11960,0,354,20,19,27,0,1,0,0,1,0
11961,0,852,1228,31,140,124,1,0,0,1,1
11962,0,346,102,6,133,0,1,0,1,0,0
11963,2,53,98,71,2,92,1,0,0,1,1
11964,2,26,7,25,184,0,0,1,1,0,0
11965,1,187,22,83,0,0,1,0,0,1,0
11966,3,98,337,156,73,0,1,0,1,0,1
11967,3,45,114,35,66,0,1,0,1,0,1
11968,1,529,50,103,557,1,1,0,1,0,1
11969,3,222,675,24,66,0,1,0,0,1,0
11970,1,1225,182,281,1582,3,1,0,0,1,1
11971,2,806,1,5,228,190,1,0,0,1,1
11972,0,77,21,0,112,0,0,1,1,0,0
11973,0,791,289,54,197,188,1,0,0,1,1
11974,2,17,16,9,13,0,0,1,1,0,0
11975,0,235,246,35,120,0,1,0,0,1,1
11976,3,106,243,76,79,0,1,0,1,0,1
11977,3,21,70,63,17,0,0,1,1,0,0
11978,2,32,5,49,319,0,1,0,1,0,1
11979,1,680,235,257,510,0,1,0,0,1,1
11980,3,0,3,3,35,0,1,0,1,0,0
11981,2,218,4492,392,24,0,1,0,0,1,1
11982,2,12,31,10,4,20,0,1,0,1,0
11983,3,87,33,10,0,0,0,1,0,1,0
11984,0,55,6,14,53,0,0,1,0,1,0
11985,2,417,423,192,3,144,1,0,1,0,1
11986,0,111,8,10,179,0,1,0,0,1,1
11987,2,352,418,655,66,164,1,0,1,0,1
11988,2,8,35,20,111,0,0,1,1,0,0
11989,3,73,141,60,77,0,1,0,1,0,1
11990,3,612,23,37,393,0,1,0,0,1,1
11991,0,263,43,8,123,0,1,0,1,0,0
11992,2,158,9,164,738,0,1,0,1,0,0
11993,1,178,62,90,3,1,0,1,1,0,0
11994,0,1254,71,6,156,239,1,0,0,1,1
11995,2,27,40,31,2,4,0,1,1,0,0
11996,0,676,194,27,166,74,1,0,0,1,1
11997,0,23,422,20,137,0,1,0,1,0,1
11998,0,184,43,11,124,0,1,0,1,0,0
11999,1,494,2352,340,1006,13,1,0,0,1,0
12000,3,21,249,21,74,0,1,0,0,1,1
12001,1,30,0,9,0,0,0,1,0,1,0
12002,1,1118,396,319,970,11,1,0,0,1,1
12003,1,689,32,178,796,7,1,0,0,1,1
12004,1,60,42,84,1,3,0,1,1,0,0
12005,2,209,644,111,18,0,1,0,0,1,1
12006,2,325,51,70,725,0,1,0,1,0,0
12007,1,317,30,71,91,1,0,1,0,1,0
12008,3,668,0,32,166,0,1,0,0,1,1
12009,0,520,149,8,94,118,0,1,0,1,0
12010,2,67,28,75,236,0,1,0,0,1,1
12011,2,109,84,38,4,1,0,1,0,1,0
12012,3,428,30,14,65,0,1,0,0,1,1
12013,0,842,1183,9,177,463,1,0,0,1,1
12014,0,78,4,32,0,0,1,0,1,0,1
12015,3,1,19,1,13,0,1,0,1,0,0
12016,0,523,152,22,145,142,1,0,0,1,1
12017,2,1923,109,110,2219,0,0,1,1,0,0
12018,3,133,19,180,69,0,1,0,1,0,1
12019,2,39,0,23,1,0,1,0,0,1,0
12020,2,53,73,75,2,64,1,0,0,1,0
12021,1,1236,125,321,974,0,1,0,0,1,1
12022,1,1911,1753,355,779,67,1,0,0,1,1
12023,2,96,323,96,10,0,1,0,0,1,1
12024,2,123,2,111,705,0,1,0,1,0,1
12025,2,39,6,11,1,0,0,1,1,0,0
12026,0,333,484,29,130,0,1,0,0,1,1
12027,2,157,173,94,15,5,1,0,1,0,1
12028,1,900,120,235,620,19,1,0,1,0,0
12029,0,437,83,18,111,0,1,0,0,1,1
12030,2,415,419,358,10,100,1,0,0,1,1
12031,0,1065,1646,61,189,752,1,0,1,0,1
12032,0,308,109,24,81,0,1,0,0,1,1
12033,3,55,504,21,86,0,1,0,1,0,1
12034,2,570,103,89,7,40,0,1,0,1,0
12035,3,9,18,17,1,0,1,0,1,0,0
12036,3,1,29,4,0,0,1,0,0,1,0
12037,0,265,1,77,0,0,1,0,1,0,0
12038,2,171,1198,546,28,172,1,0,0,1,1
12039,2,132,121,220,1,139,1,0,0,1,0
12040,3,251,0,3,0,0,1,0,1,0,1
12041,2,457,7,141,660,0,1,0,1,0,1
12042,3,9,188,18,83,0,1,0,1,0,1
12043,2,243,691,259,1819,0,1,0,0,1,1
12044,1,1135,1586,380,1198,46,1,0,0,1,1
12045,3,60,121,66,32,0,1,0,1,0,0
12046,1,697,183,237,794,7,1,0,0,1,1
12047,3,2,0,1,0,0,1,0,1,0,0
12048,0,896,351,80,201,231,1,0,1,0,1
12049,1,1438,69,268,545,29,1,0,0,1,1
12050,2,314,46,92,1295,0,1,0,1,0,1
12051,2,189,207,179,11,33,0,1,0,1,0
12052,2,119,33,58,15,56,1,0,1,0,0
12053,3,23,3714,54,77,0,1,0,1,0,1
12054,1,316,347,168,937,9,1,0,0,1,1
12055,3,631,21,40,250,0,1,0,0,1,1
12056,0,343,13,11,124,0,1,0,0,1,1
12057,3,73,132,89,77,0,1,0,0,1,1
12058,2,350,513,316,1140,0,1,0,0,1,1
12059,1,378,315,205,491,4,1,0,0,1,0
12060,3,2099,753,68,143,0,1,0,0,1,1
12061,0,12,6,4,5,0,0,1,0,1,0
12062,3,1,0,0,0,0,1,0,1,0,0
12063,0,309,25,8,98,25,1,0,1,0,1
12064,2,28,5,6,1,0,1,0,1,0,0
12065,3,5,71,11,83,0,1,0,1,0,1
12066,2,84,273,99,8,0,1,0,0,1,1
12067,2,78,44,70,42,0,0,1,1,0,0
12068,2,57,320,89,451,0,1,0,1,0,1
12069,1,756,313,508,1290,1,1,0,0,1,1
12070,0,561,110,49,118,0,1,0,0,1,1
12071,2,139,211,253,12,54,0,1,0,1,0
12072,3,268,20,16,1,0,1,0,1,0,1
12073,2,212,102,172,5,76,1,0,1,0,0
12074,1,753,179,242,752,0,1,0,1,0,1
12075,1,1029,74,175,563,3,1,0,0,1,1
12076,1,1060,549,356,1266,52,1,0,0,1,1
12077,1,1281,206,342,963,22,1,0,0,1,0
12078,1,234,226,132,128,27,1,0,0,1,0
12079,0,66,156,17,0,0,1,0,0,1,0
12080,1,739,455,258,372,33,0,1,0,1,0
12081,2,25,8,29,445,0,0,1,1,0,0
12082,2,146,93,76,303,0,0,1,1,0,0
12083,0,768,384,78,0,0,1,0,0,1,1
12084,3,22,46,31,79,0,1,0,1,0,1
12085,2,89,57,92,450,0,1,0,1,0,1
12086,2,114,1140,166,18,0,1,0,0,1,1
12087,2,128,523,119,9,0,1,0,0,1,1
12088,1,964,433,271,240,45,1,0,0,1,0
12089,3,35,669,71,79,0,1,0,1,0,1
12090,2,230,55,125,5,64,1,0,0,1,1
12091,1,1456,183,248,722,24,1,0,0,1,1
12092,2,322,242,424,60,95,1,0,0,1,1
12093,1,2313,1169,692,1187,116,1,0,0,1,1
12094,0,626,188,20,90,0,1,0,0,1,1
12095,0,214,0,19,228,0,1,0,0,1,1
12096,3,19,1054,70,73,0,1,0,1,0,1
12097,0,665,79,101,0,0,1,0,1,0,1
12098,1,469,229,96,162,20,0,1,0,1,0
12099,2,324,33,79,243,0,1,0,1,0,1
12100,1,326,197,135,27,28,0,1,1,0,0
12101,1,1679,457,307,1762,29,1,0,0,1,1
12102,2,78,0,44,10,0,1,0,1,0,0
12103,0,25,0,7,1,0,1,0,0,1,0
12104,2,64,40,54,413,0,0,1,1,0,0
12105,1,1724,153,298,572,79,1,0,0,1,1
12106,0,294,72,28,155,0,1,0,0,1,1
12107,1,3211,670,978,1297,14,1,0,0,1,1
12108,2,183,461,270,45,0,1,0,0,1,1
12109,3,14,38,27,2,0,0,1,0,1,0
12110,3,13,65,21,16,0,0,1,0,1,0
12111,3,25,131,37,72,0,1,0,1,0,1
12112,3,15,268,13,94,0,1,0,0,1,1
12113,0,854,61,85,163,0,1,0,0,1,1
12114,3,45,3,5,0,0,0,1,0,1,0
12115,3,41,450,44,70,0,1,0,1,0,1
12116,1,2840,281,365,1238,28,1,0,1,0,0
12117,2,292,356,286,29,69,1,0,0,1,1
12118,2,106,36,135,948,0,1,0,0,1,1
12119,0,407,141,52,152,74,1,0,0,1,1
12120,0,1,0,1,0,0,0,1,0,1,0
12121,1,989,112,256,745,16,1,0,1,0,1
12122,0,279,92,60,0,0,1,0,1,0,0
12123,1,711,111,234,484,12,1,0,0,1,1
12124,3,212,0,20,1,0,1,0,1,0,1
12125,2,143,472,558,16,145,1,0,1,0,1
12126,0,233,0,18,145,0,1,0,0,1,1
12127,3,58,3,32,66,0,1,0,1,0,1
12128,3,14,1,10,86,0,1,0,1,0,1
12129,2,306,1750,239,12,73,1,0,0,1,1
12130,3,67,233,134,156,0,1,0,1,0,1
12131,0,142,27,2,111,0,1,0,1,0,0
12132,1,2335,142,306,603,19,1,0,0,1,1
12133,2,94,148,67,508,0,1,0,1,0,1
12134,2,27,3,22,0,0,1,0,1,0,0
12135,1,2105,387,468,651,61,1,0,0,1,1
12136,1,817,218,226,604,18,1,0,0,1,1
12137,3,16,1082,29,15,0,0,1,1,0,0
12138,2,92,84,133,3,52,1,0,0,1,1
12139,0,296,931,17,93,0,1,0,0,1,1
12140,2,18,14,12,5,0,0,1,1,0,0
12141,3,13,116,15,79,0,1,0,1,0,0
12142,2,43,13,40,133,0,1,0,1,0,0
12143,3,45,7,37,31,0,1,0,1,0,0
12144,1,421,91,188,530,1,1,0,0,1,1
12145,0,124,0,1,82,0,1,0,0,1,1
12146,0,64,0,37,106,0,1,0,1,0,1
12147,3,43,0,10,0,0,0,1,0,1,0
12148,2,288,79,375,33,87,1,0,1,0,1
12149,1,424,47,160,839,1,1,0,0,1,0
12150,1,55,15,18,0,0,0,1,1,0,0
12151,0,1057,1893,74,136,0,1,0,1,0,1
12152,2,10,25,22,59,0,1,0,1,0,0
12153,0,224,10,24,11,0,1,0,0,1,0
12154,1,535,136,151,534,0,1,0,0,1,1
12155,0,230,70,24,149,0,1,0,1,0,1
12156,1,89,49,62,2,0,1,0,1,0,0
12157,2,41,0,39,6,3,0,1,0,1,0
12158,3,15,20,11,45,0,1,0,1,0,1
12159,0,990,709,105,179,585,1,0,0,1,1
12160,2,257,257,114,8,0,1,0,0,1,1
12161,0,209,10,8,99,0,1,0,0,1,1
12162,3,24,358,54,80,0,1,0,1,0,0
12163,1,2536,573,361,804,73,1,0,0,1,1
12164,0,113,111,16,86,0,1,0,0,1,1
12165,2,77,128,133,1273,0,1,0,1,0,1
12166,3,9,454,22,29,0,1,0,1,0,0
12167,3,29,0,25,22,0,1,0,0,1,0
12168,1,677,108,177,278,22,0,1,0,1,0
12169,2,35,94,61,324,0,1,0,1,0,1
12170,2,184,498,422,36,177,1,0,1,0,0
12171,1,2081,666,469,1272,3,1,0,0,1,1
12172,1,3256,854,483,1005,86,1,0,0,1,1
